时间,负荷,最高温度℃,最低温度℃,平均温度℃,相对湿度(平均),降雨量（mm）
2018/10/16 19:30,9154.93936,29.3,21.2,24.6,64,0
2018/10/16 19:45,9066.285664,29.3,21.2,24.6,64,0
2018/10/16 20:00,8872.815616,29.3,21.2,24.6,64,0
2018/10/16 20:15,8859.929728,29.3,21.2,24.6,64,0
2018/10/16 20:30,8811.445984,29.3,21.2,24.6,64,0
2018/10/16 20:45,8685.152512,29.3,21.2,24.6,64,0
2018/10/16 21:00,8536.743424,29.3,21.2,24.6,64,0
2018/10/16 21:15,8374.15936,29.3,21.2,24.6,64,0
2018/10/16 21:30,8206.710592,29.3,21.2,24.6,64,0
2018/10/16 21:45,7994.10016,29.3,21.2,24.6,64,0
2018/10/16 22:00,7772.632672,29.3,21.2,24.6,64,0
2018/10/16 22:15,7594.030048,29.3,21.2,24.6,64,0
2018/10/16 22:30,7360.867648,29.3,21.2,24.6,64,0
2018/10/16 22:45,7114.6816,29.3,21.2,24.6,64,0
2018/10/16 23:00,6879.951232,29.3,21.2,24.6,64,0
2018/10/16 23:15,6635.650048,29.3,21.2,24.6,64,0
2018/10/16 23:30,6436.65904,29.3,21.2,24.6,64,0
2018/10/16 23:45,6199.613632,29.3,21.2,24.6,64,0
2018/10/17 0:00,6051.049408,28.7,19.8,24.4,59,0
2018/10/17 0:15,5976.732352,28.7,19.8,24.4,59,0
2018/10/17 0:30,5884.375456,28.7,19.8,24.4,59,0
2018/10/17 0:45,5865.532672,28.7,19.8,24.4,59,0
2018/10/17 1:00,5821.102144,28.7,19.8,24.4,59,0
2018/10/17 1:15,5786.30128,28.7,19.8,24.4,59,0
2018/10/17 1:30,5741.956096,28.7,19.8,24.4,59,0
2018/10/17 1:45,5699.587648,28.7,19.8,24.4,59,0
2018/10/17 2:00,5664.952192,28.7,19.8,24.4,59,0
2018/10/17 2:15,5632.212832,28.7,19.8,24.4,59,0
2018/10/17 2:30,5592.063424,28.7,19.8,24.4,59,0
2018/10/17 2:45,5559.654016,28.7,19.8,24.4,59,0
2018/10/17 3:00,5500.75984,28.7,19.8,24.4,59,0
2018/10/17 3:15,5487.085024,28.7,19.8,24.4,59,0
2018/10/17 3:30,5470.672672,28.7,19.8,24.4,59,0
2018/10/17 3:45,5416.037536,28.7,19.8,24.4,59,0
2018/10/17 4:00,5396.832832,28.7,19.8,24.4,59,0
2018/10/17 4:15,5397.39904,28.7,19.8,24.4,59,0
2018/10/17 4:30,5367.273472,28.7,19.8,24.4,59,0
2018/10/17 4:45,5332.6984,28.7,19.8,24.4,59,0
2018/10/17 5:00,5326.287328,28.7,19.8,24.4,59,0
2018/10/17 5:15,5350.964704,28.7,19.8,24.4,59,0
2018/10/17 5:30,5363.350432,28.7,19.8,24.4,59,0
2018/10/17 5:45,5377.39936,28.7,19.8,24.4,59,0
2018/10/17 6:00,5400.102304,28.7,19.8,24.4,59,0
2018/10/17 6:15,5454.954016,28.7,19.8,24.4,59,0
2018/10/17 6:30,5574.314176,28.7,19.8,24.4,59,0
2018/10/17 6:45,5672.806048,28.7,19.8,24.4,59,0
2018/10/17 7:00,5767.494016,28.7,19.8,24.4,59,0
2018/10/17 7:15,5892.116416,28.7,19.8,24.4,59,0
2018/10/17 7:30,6125.855776,28.7,19.8,24.4,59,0
2018/10/17 7:45,6521.911072,28.7,19.8,24.4,59,0
2018/10/17 8:00,7496.257696,28.7,19.8,24.4,59,0
2018/10/17 8:15,8506.990912,28.7,19.8,24.4,59,0
2018/10/17 8:30,8852.83936,28.7,19.8,24.4,59,0
2018/10/17 8:45,9093.777856,28.7,19.8,24.4,59,0
2018/10/17 9:00,9242.504704,28.7,19.8,24.4,59,0
2018/10/17 9:15,9391.80064,28.7,19.8,24.4,59,0
2018/10/17 9:30,9483.771232,28.7,19.8,24.4,59,0
2018/10/17 9:45,9621.22192,28.7,19.8,24.4,59,0
2018/10/17 10:00,9668.969728,28.7,19.8,24.4,59,0
2018/10/17 10:15,9718.90192,28.7,19.8,24.4,59,0
2018/10/17 10:30,9774.897856,28.7,19.8,24.4,59,0
2018/10/17 10:45,9805.06192,28.7,19.8,24.4,59,0
2018/10/17 11:00,9783.33808,28.7,19.8,24.4,59,0
2018/10/17 11:15,9782.431552,28.7,19.8,24.4,59,0
2018/10/17 11:30,9566.96128,28.7,19.8,24.4,59,0
2018/10/17 11:45,9160.455616,28.7,19.8,24.4,59,0
2018/10/17 12:00,8166.483424,28.7,19.8,24.4,59,0
2018/10/17 12:15,7312.766368,28.7,19.8,24.4,59,0
2018/10/17 12:30,7348.456576,28.7,19.8,24.4,59,0
2018/10/17 12:45,7339.516096,28.7,19.8,24.4,59,0
2018/10/17 13:00,7425.405184,28.7,19.8,24.4,59,0
2018/10/17 13:15,7691.933632,28.7,19.8,24.4,59,0
2018/10/17 13:30,8243.070592,28.7,19.8,24.4,59,0
2018/10/17 13:45,9140.876896,28.7,19.8,24.4,59,0
2018/10/17 14:00,9391.54096,28.7,19.8,24.4,59,0
2018/10/17 14:15,9597.36064,28.7,19.8,24.4,59,0
2018/10/17 14:30,9618.074656,28.7,19.8,24.4,59,0
2018/10/17 14:45,9671.907808,28.7,19.8,24.4,59,0
2018/10/17 15:00,9720.294976,28.7,19.8,24.4,59,0
2018/10/17 15:15,9772.643104,28.7,19.8,24.4,59,0
2018/10/17 15:30,9799.782784,28.7,19.8,24.4,59,0
2018/10/17 15:45,9862.192192,28.7,19.8,24.4,59,0
2018/10/17 16:00,9919.982464,28.7,19.8,24.4,59,0
2018/10/17 16:15,9950.331232,28.7,19.8,24.4,59,0
2018/10/17 16:30,9968.843104,28.7,19.8,24.4,59,0
2018/10/17 16:45,9909.135616,28.7,19.8,24.4,59,0
2018/10/17 17:00,9779.931232,28.7,19.8,24.4,59,0
2018/10/17 17:15,9527.662144,28.7,19.8,24.4,59,0
2018/10/17 17:30,8901.294016,28.7,19.8,24.4,59,0
2018/10/17 17:45,8262.123424,28.7,19.8,24.4,59,0
2018/10/17 18:00,8183.997856,28.7,19.8,24.4,59,0
2018/10/17 18:15,8406.055936,28.7,19.8,24.4,59,0
2018/10/17 18:30,8765.396896,28.7,19.8,24.4,59,0
2018/10/17 18:45,9047.588128,28.7,19.8,24.4,59,0
2018/10/17 19:00,9177.671872,28.7,19.8,24.4,59,0
2018/10/17 19:15,9217.756576,28.7,19.8,24.4,59,0
2018/10/17 19:30,9170.227168,28.7,19.8,24.4,59,0
2018/10/17 19:45,9082.208128,28.7,19.8,24.4,59,0
2018/10/17 20:00,8904.849088,28.7,19.8,24.4,59,0
2018/10/17 20:15,8859.757216,28.7,19.8,24.4,59,0
2018/10/17 20:30,8817.76096,28.7,19.8,24.4,59,0
2018/10/17 20:45,8745.444064,28.7,19.8,24.4,59,0
2018/10/17 21:00,8554.184704,28.7,19.8,24.4,59,0
2018/10/17 21:15,8410.927168,28.7,19.8,24.4,59,0
2018/10/17 21:30,8246.516896,28.7,19.8,24.4,59,0
2018/10/17 21:45,8067.50032,28.7,19.8,24.4,59,0
2018/10/17 22:00,7859.73904,28.7,19.8,24.4,59,0
2018/10/17 22:15,7655.282464,28.7,19.8,24.4,59,0
2018/10/17 22:30,7471.737856,28.7,19.8,24.4,59,0
2018/10/17 22:45,7198.283584,28.7,19.8,24.4,59,0
2018/10/17 23:00,6981.024064,28.7,19.8,24.4,59,0
2018/10/17 23:15,6710.6416,28.7,19.8,24.4,59,0
2018/10/17 23:30,6513.822784,28.7,19.8,24.4,59,0
2018/10/17 23:45,6298.621984,28.7,19.8,24.4,59,0
2018/10/18 0:00,6167.173792,29.2,20.4,24.6,63,0
2018/10/18 0:15,6091.335616,29.2,20.4,24.6,63,0
2018/10/18 0:30,6002.088448,29.2,20.4,24.6,63,0
2018/10/18 0:45,5939.235136,29.2,20.4,24.6,63,0
2018/10/18 1:00,5899.650112,29.2,20.4,24.6,63,0
2018/10/18 1:15,5867.013472,29.2,20.4,24.6,63,0
2018/10/18 1:30,5817.609568,29.2,20.4,24.6,63,0
2018/10/18 1:45,5774.214976,29.2,20.4,24.6,63,0
2018/10/18 2:00,5712.950272,29.2,20.4,24.6,63,0
2018/10/18 2:15,5680.945504,29.2,20.4,24.6,63,0
2018/10/18 2:30,5652.168448,29.2,20.4,24.6,63,0
2018/10/18 2:45,5601.367168,29.2,20.4,24.6,63,0
2018/10/18 3:00,5573.564704,29.2,20.4,24.6,63,0
2018/10/18 3:15,5533.606528,29.2,20.4,24.6,63,0
2018/10/18 3:30,5522.482144,29.2,20.4,24.6,63,0
2018/10/18 3:45,5490.497536,29.2,20.4,24.6,63,0
2018/10/18 4:00,5441.935456,29.2,20.4,24.6,63,0
2018/10/18 4:15,5424.830272,29.2,20.4,24.6,63,0
2018/10/18 4:30,5400.415936,29.2,20.4,24.6,63,0
2018/10/18 4:45,5388.415936,29.2,20.4,24.6,63,0
2018/10/18 5:00,5378.625184,29.2,20.4,24.6,63,0
2018/10/18 5:15,5374.44112,29.2,20.4,24.6,63,0
2018/10/18 5:30,5372.50096,29.2,20.4,24.6,63,0
2018/10/18 5:45,5377.512832,29.2,20.4,24.6,63,0
2018/10/18 6:00,5389.78048,29.2,20.4,24.6,63,0
2018/10/18 6:15,5452.488928,29.2,20.4,24.6,63,0
2018/10/18 6:30,5497.293472,29.2,20.4,24.6,63,0
2018/10/18 6:45,5593.11952,29.2,20.4,24.6,63,0
2018/10/18 7:00,5674.71856,29.2,20.4,24.6,63,0
2018/10/18 7:15,5796.007648,29.2,20.4,24.6,63,0
2018/10/18 7:30,6005.412352,29.2,20.4,24.6,63,0
2018/10/18 7:45,6404.432992,29.2,20.4,24.6,63,0
2018/10/18 8:00,7346.102464,29.2,20.4,24.6,63,0
2018/10/18 8:15,8263.553152,29.2,20.4,24.6,63,0
2018/10/18 8:30,8615.262784,29.2,20.4,24.6,63,0
2018/10/18 8:45,8822.869408,29.2,20.4,24.6,63,0
2018/10/18 9:00,8949.476896,29.2,20.4,24.6,63,0
2018/10/18 9:15,9093.063424,29.2,20.4,24.6,63,0
2018/10/18 9:30,9186.646528,29.2,20.4,24.6,63,0
2018/10/18 9:45,9297.287488,29.2,20.4,24.6,63,0
2018/10/18 10:00,9362.04064,29.2,20.4,24.6,63,0
2018/10/18 10:15,9415.425664,29.2,20.4,24.6,63,0
2018/10/18 10:30,9488.203744,29.2,20.4,24.6,63,0
2018/10/18 10:45,9526.751872,29.2,20.4,24.6,63,0
2018/10/18 11:00,9526.787488,29.2,20.4,24.6,63,0
2018/10/18 11:15,9520.187488,29.2,20.4,24.6,63,0
2018/10/18 11:30,9359.492512,29.2,20.4,24.6,63,0
2018/10/18 11:45,8947.90192,29.2,20.4,24.6,63,0
2018/10/18 12:00,7889.242624,29.2,20.4,24.6,63,0
2018/10/18 12:15,7157.59888,29.2,20.4,24.6,63,0
2018/10/18 12:30,7171.087648,29.2,20.4,24.6,63,0
2018/10/18 12:45,7178.557216,29.2,20.4,24.6,63,0
2018/10/18 13:00,7286.949088,29.2,20.4,24.6,63,0
2018/10/18 13:15,7481.643904,29.2,20.4,24.6,63,0
2018/10/18 13:30,8070.195616,29.2,20.4,24.6,63,0
2018/10/18 13:45,8883.15808,29.2,20.4,24.6,63,0
2018/10/18 14:00,9076.808128,29.2,20.4,24.6,63,0
2018/10/18 14:15,9276.471232,29.2,20.4,24.6,63,0
2018/10/18 14:30,9307.254976,29.2,20.4,24.6,63,0
2018/10/18 14:45,9362.568448,29.2,20.4,24.6,63,0
2018/10/18 15:00,9371.166208,29.2,20.4,24.6,63,0
2018/10/18 15:15,9405.412192,29.2,20.4,24.6,63,0
2018/10/18 15:30,9434.186848,29.2,20.4,24.6,63,0
2018/10/18 15:45,9478.736896,29.2,20.4,24.6,63,0
2018/10/18 16:00,9514.548448,29.2,20.4,24.6,63,0
2018/10/18 16:15,9560.813152,29.2,20.4,24.6,63,0
2018/10/18 16:30,9546.251872,29.2,20.4,24.6,63,0
2018/10/18 16:45,9477.69808,29.2,20.4,24.6,63,0
2018/10/18 17:00,9332.68096,29.2,20.4,24.6,63,0
2018/10/18 17:15,9076.596256,29.2,20.4,24.6,63,0
2018/10/18 17:30,8463.98032,29.2,20.4,24.6,63,0
2018/10/18 17:45,7936.644064,29.2,20.4,24.6,63,0
2018/10/18 18:00,7843.874656,29.2,20.4,24.6,63,0
2018/10/18 18:15,8015.966848,29.2,20.4,24.6,63,0
2018/10/18 18:30,8260.565344,29.2,20.4,24.6,63,0
2018/10/18 18:45,8470.073152,29.2,20.4,24.6,63,0
2018/10/18 19:00,8450.371552,29.2,20.4,24.6,63,0
2018/10/18 19:15,8459.634016,29.2,20.4,24.6,63,0
2018/10/18 19:30,8380.976896,29.2,20.4,24.6,63,0
2018/10/18 19:45,8310.607168,29.2,20.4,24.6,63,0
2018/10/18 20:00,8156.837536,29.2,20.4,24.6,63,0
2018/10/18 20:15,8123.535616,29.2,20.4,24.6,63,0
2018/10/18 20:30,8105.68096,29.2,20.4,24.6,63,0
2018/10/18 20:45,8023.792192,29.2,20.4,24.6,63,0
2018/10/18 21:00,7920.222784,29.2,20.4,24.6,63,0
2018/10/18 21:15,7830.70144,29.2,20.4,24.6,63,0
2018/10/18 21:30,7745.030272,29.2,20.4,24.6,63,0
2018/10/18 21:45,7569.211552,29.2,20.4,24.6,63,0
2018/10/18 22:00,7389.73888,29.2,20.4,24.6,63,0
2018/10/18 22:15,7273.409728,29.2,20.4,24.6,63,0
2018/10/18 22:30,7132.92016,29.2,20.4,24.6,63,0
2018/10/18 22:45,6941.556256,29.2,20.4,24.6,63,0
2018/10/18 23:00,6743.485024,29.2,20.4,24.6,63,0
2018/10/18 23:15,6541.974016,29.2,20.4,24.6,63,0
2018/10/18 23:30,6333.13984,29.2,20.4,24.6,63,0
2018/10/18 23:45,6160.630912,29.2,20.4,24.6,63,0
2018/10/19 0:00,6011.455456,29.9,22.1,25.6,68,0
2018/10/19 0:15,5940.882304,29.9,22.1,25.6,68,0
2018/10/19 0:30,5869.995616,29.9,22.1,25.6,68,0
2018/10/19 0:45,5828.215936,29.9,22.1,25.6,68,0
2018/10/19 1:00,5755.136416,29.9,22.1,25.6,68,0
2018/10/19 1:15,5719.61824,29.9,22.1,25.6,68,0
2018/10/19 1:30,5656.88032,29.9,22.1,25.6,68,0
2018/10/19 1:45,5607.312352,29.9,22.1,25.6,68,0
2018/10/19 2:00,5558.663584,29.9,22.1,25.6,68,0
2018/10/19 2:15,5509.443424,29.9,22.1,25.6,68,0
2018/10/19 2:30,5459.714656,29.9,22.1,25.6,68,0
2018/10/19 2:45,5416.310272,29.9,22.1,25.6,68,0
2018/10/19 3:00,5359.117216,29.9,22.1,25.6,68,0
2018/10/19 3:15,5344.792192,29.9,22.1,25.6,68,0
2018/10/19 3:30,5301.12064,29.9,22.1,25.6,68,0
2018/10/19 3:45,5257.873312,29.9,22.1,25.6,68,0
2018/10/19 4:00,5216.103424,29.9,22.1,25.6,68,0
2018/10/19 4:15,5206.170112,29.9,22.1,25.6,68,0
2018/10/19 4:30,5175.882784,29.9,22.1,25.6,68,0
2018/10/19 4:45,5170.509568,29.9,22.1,25.6,68,0
2018/10/19 5:00,5139.86128,29.9,22.1,25.6,68,0
2018/10/19 5:15,5128.83808,29.9,22.1,25.6,68,0
2018/10/19 5:30,5119.445344,29.9,22.1,25.6,68,0
2018/10/19 5:45,5096.950048,29.9,22.1,25.6,68,0
2018/10/19 6:00,5093.405344,29.9,22.1,25.6,68,0
2018/10/19 6:15,5102.916256,29.9,22.1,25.6,68,0
2018/10/19 6:30,5123.747008,29.9,22.1,25.6,68,0
2018/10/19 6:45,5141.470912,29.9,22.1,25.6,68,0
2018/10/19 7:00,5184.525664,29.9,22.1,25.6,68,0
2018/10/19 7:15,5236.490272,29.9,22.1,25.6,68,0
2018/10/19 7:30,5307.02176,29.9,22.1,25.6,68,0
2018/10/19 7:45,5474.29888,29.9,22.1,25.6,68,0
2018/10/19 8:00,5881.186528,29.9,22.1,25.6,68,0
2018/10/19 8:15,6448.037536,29.9,22.1,25.6,68,0
2018/10/19 8:30,6664.41856,29.9,22.1,25.6,68,0
2018/10/19 8:45,6815.505184,29.9,22.1,25.6,68,0
2018/10/19 9:00,6923.757856,29.9,22.1,25.6,68,0
2018/10/19 9:15,7040.749888,29.9,22.1,25.6,68,0
2018/10/19 9:30,7140.211072,29.9,22.1,25.6,68,0
2018/10/19 9:45,7261.125184,29.9,22.1,25.6,68,0
2018/10/19 10:00,7339.554976,29.9,22.1,25.6,68,0
2018/10/19 10:15,7403.89984,29.9,22.1,25.6,68,0
2018/10/19 10:30,7469.248768,29.9,22.1,25.6,68,0
2018/10/19 10:45,7516.923904,29.9,22.1,25.6,68,0
2018/10/19 11:00,7571.635936,29.9,22.1,25.6,68,0
2018/10/19 11:15,7594.665184,29.9,22.1,25.6,68,0
2018/10/19 11:30,7503.232672,29.9,22.1,25.6,68,0
2018/10/19 11:45,7256.062624,29.9,22.1,25.6,68,0
2018/10/19 12:00,6616.587808,29.9,22.1,25.6,68,0
2018/10/19 12:15,6172.947808,29.9,22.1,25.6,68,0
2018/10/19 12:30,6145.673152,29.9,22.1,25.6,68,0
2018/10/19 12:45,6140.830048,29.9,22.1,25.6,68,0
2018/10/19 13:00,6166.12192,29.9,22.1,25.6,68,0
2018/10/19 13:15,6256.550752,29.9,22.1,25.6,68,0
2018/10/19 13:30,6500.38,29.9,22.1,25.6,68,0
2018/10/19 13:45,6958.452352,29.9,22.1,25.6,68,0
2018/10/19 14:00,7068.022144,29.9,22.1,25.6,68,0
2018/10/19 14:15,7196.657536,29.9,22.1,25.6,68,0
2018/10/19 14:30,7213.522144,29.9,22.1,25.6,68,0
2018/10/19 14:45,7237.05856,29.9,22.1,25.6,68,0
2018/10/19 15:00,7252.272832,29.9,22.1,25.6,68,0
2018/10/19 15:15,7285.117216,29.9,22.1,25.6,68,0
2018/10/19 15:30,7308.056416,29.9,22.1,25.6,68,0
2018/10/19 15:45,7373.97856,29.9,22.1,25.6,68,0
2018/10/19 16:00,7389.310048,29.9,22.1,25.6,68,0
2018/10/19 16:15,7440.063424,29.9,22.1,25.6,68,0
2018/10/19 16:30,7458.003424,29.9,22.1,25.6,68,0
2018/10/19 16:45,7438.296256,29.9,22.1,25.6,68,0
2018/10/19 17:00,7373.188768,29.9,22.1,25.6,68,0
2018/10/19 17:15,7261.33888,29.9,22.1,25.6,68,0
2018/10/19 17:30,6949.369888,29.9,22.1,25.6,68,0
2018/10/19 17:45,6722.491552,29.9,22.1,25.6,68,0
2018/10/19 18:00,6633.652672,29.9,22.1,25.6,68,0
2018/10/19 18:15,6683.688928,29.9,22.1,25.6,68,0
2018/10/19 18:30,6791.29888,29.9,22.1,25.6,68,0
2018/10/19 18:45,6798.04,29.9,22.1,25.6,68,0
2018/10/19 19:00,6760.531072,29.9,22.1,25.6,68,0
2018/10/19 19:15,6717.786208,29.9,22.1,25.6,68,0
2018/10/19 19:30,6672.552832,29.9,22.1,25.6,68,0
2018/10/19 19:45,6611.833792,29.9,22.1,25.6,68,0
2018/10/19 20:00,6546.685024,29.9,22.1,25.6,68,0
2018/10/19 20:15,6576.712672,29.9,22.1,25.6,68,0
2018/10/19 20:30,6591.337696,29.9,22.1,25.6,68,0
2018/10/19 20:45,6564.475936,29.9,22.1,25.6,68,0
2018/10/19 21:00,6549.064864,29.9,22.1,25.6,68,0
2018/10/19 21:15,6572.814016,29.9,22.1,25.6,68,0
2018/10/19 21:30,6504.40096,29.9,22.1,25.6,68,0
2018/10/19 21:45,6440.746048,29.9,22.1,25.6,68,0
2018/10/19 22:00,6368.554336,29.9,22.1,25.6,68,0
2018/10/19 22:15,6297.547168,29.9,22.1,25.6,68,0
2018/10/19 22:30,6174.697696,29.9,22.1,25.6,68,0
2018/10/19 22:45,6038.804704,29.9,22.1,25.6,68,0
2018/10/19 23:00,5845.783264,29.9,22.1,25.6,68,0
2018/10/19 23:15,5675.192512,29.9,22.1,25.6,68,0
2018/10/19 23:30,5528.849728,29.9,22.1,25.6,68,0
2018/10/19 23:45,5385.71968,29.9,22.1,25.6,68,0
2018/10/20 0:00,5254.981984,30.4,21.9,25.7,72,0
2018/10/20 0:15,5187.112192,30.4,21.9,25.7,72,0
2018/10/20 0:30,5106.09904,30.4,21.9,25.7,72,0
2018/10/20 0:45,5059.594336,30.4,21.9,25.7,72,0
2018/10/20 1:00,5008.014016,30.4,21.9,25.7,72,0
2018/10/20 1:15,4933.9816,30.4,21.9,25.7,72,0
2018/10/20 1:30,4913.283424,30.4,21.9,25.7,72,0
2018/10/20 1:45,4866.911872,30.4,21.9,25.7,72,0
2018/10/20 2:00,4814.725504,30.4,21.9,25.7,72,0
2018/10/20 2:15,4776.370912,30.4,21.9,25.7,72,0
2018/10/20 2:30,4740.389728,30.4,21.9,25.7,72,0
2018/10/20 2:45,4726.70032,30.4,21.9,25.7,72,0
2018/10/20 3:00,4681.468768,30.4,21.9,25.7,72,0
2018/10/20 3:15,4660.95808,30.4,21.9,25.7,72,0
2018/10/20 3:30,4633.832992,30.4,21.9,25.7,72,0
2018/10/20 3:45,4608.16096,30.4,21.9,25.7,72,0
2018/10/20 4:00,4571.405824,30.4,21.9,25.7,72,0
2018/10/20 4:15,4570.70128,30.4,21.9,25.7,72,0
2018/10/20 4:30,4558.26112,30.4,21.9,25.7,72,0
2018/10/20 4:45,4550.017696,30.4,21.9,25.7,72,0
2018/10/20 5:00,4542.431392,30.4,21.9,25.7,72,0
2018/10/20 5:15,4572.21904,30.4,21.9,25.7,72,0
2018/10/20 5:30,4596.782464,30.4,21.9,25.7,72,0
2018/10/20 5:45,4622.947168,30.4,21.9,25.7,72,0
2018/10/20 6:00,4660.549888,30.4,21.9,25.7,72,0
2018/10/20 6:15,4751.235616,30.4,21.9,25.7,72,0
2018/10/20 6:30,4859.565664,30.4,21.9,25.7,72,0
2018/10/20 6:45,5003.737696,30.4,21.9,25.7,72,0
2018/10/20 7:00,5149.695136,30.4,21.9,25.7,72,0
2018/10/20 7:15,5347.649728,30.4,21.9,25.7,72,0
2018/10/20 7:30,5652.22096,30.4,21.9,25.7,72,0
2018/10/20 7:45,6164.9608,30.4,21.9,25.7,72,0
2018/10/20 8:00,7360.175296,30.4,21.9,25.7,72,0
2018/10/20 8:15,8505.21904,30.4,21.9,25.7,72,0
2018/10/20 8:30,9003.445024,30.4,21.9,25.7,72,0
2018/10/20 8:45,9287.249728,30.4,21.9,25.7,72,0
2018/10/20 9:00,9489.63808,30.4,21.9,25.7,72,0
2018/10/20 9:15,9659.033152,30.4,21.9,25.7,72,0
2018/10/20 9:30,9775.964704,30.4,21.9,25.7,72,0
2018/10/20 9:45,9915.594016,30.4,21.9,25.7,72,0
2018/10/20 10:00,10007.95187,30.4,21.9,25.7,72,0
2018/10/20 10:15,10072.70598,30.4,21.9,25.7,72,0
2018/10/20 10:30,10152.84064,30.4,21.9,25.7,72,0
2018/10/20 10:45,10185.79379,30.4,21.9,25.7,72,0
2018/10/20 11:00,10205.18685,30.4,21.9,25.7,72,0
2018/10/20 11:15,10193.31434,30.4,21.9,25.7,72,0
2018/10/20 11:30,10024.25402,30.4,21.9,25.7,72,0
2018/10/20 11:45,9573.152512,30.4,21.9,25.7,72,0
2018/10/20 12:00,8549.084704,30.4,21.9,25.7,72,0
2018/10/20 12:15,7689.886048,30.4,21.9,25.7,72,0
2018/10/20 12:30,7715.847328,30.4,21.9,25.7,72,0
2018/10/20 12:45,7735.552192,30.4,21.9,25.7,72,0
2018/10/20 13:00,7824.953632,30.4,21.9,25.7,72,0
2018/10/20 13:15,8048.787808,30.4,21.9,25.7,72,0
2018/10/20 13:30,8672.328448,30.4,21.9,25.7,72,0
2018/10/20 13:45,9553.864384,30.4,21.9,25.7,72,0
2018/10/20 14:00,9760.97968,30.4,21.9,25.7,72,0
2018/10/20 14:15,10008.51808,30.4,21.9,25.7,72,0
2018/10/20 14:30,10074.49187,30.4,21.9,25.7,72,0
2018/10/20 14:45,10098.07187,30.4,21.9,25.7,72,0
2018/10/20 15:00,10132.58973,30.4,21.9,25.7,72,0
2018/10/20 15:15,10179.30909,30.4,21.9,25.7,72,0
2018/10/20 15:30,10226.58342,30.4,21.9,25.7,72,0
2018/10/20 15:45,10278.01466,30.4,21.9,25.7,72,0
2018/10/20 16:00,10317.15434,30.4,21.9,25.7,72,0
2018/10/20 16:15,10372.98717,30.4,21.9,25.7,72,0
2018/10/20 16:30,10360.14064,30.4,21.9,25.7,72,0
2018/10/20 16:45,10319.79808,30.4,21.9,25.7,72,0
2018/10/20 17:00,10185.42246,30.4,21.9,25.7,72,0
2018/10/20 17:15,9946.871872,30.4,21.9,25.7,72,0
2018/10/20 17:30,9261.79936,30.4,21.9,25.7,72,0
2018/10/20 17:45,8711.9584,30.4,21.9,25.7,72,0
2018/10/20 18:00,8641.64128,30.4,21.9,25.7,72,0
2018/10/20 18:15,8884.271872,30.4,21.9,25.7,72,0
2018/10/20 18:30,9209.170048,30.4,21.9,25.7,72,0
2018/10/20 18:45,9532.325344,30.4,21.9,25.7,72,0
2018/10/20 19:00,9602.408128,30.4,21.9,25.7,72,0
2018/10/20 19:15,9641.291872,30.4,21.9,25.7,72,0
2018/10/20 19:30,9560.310592,30.4,21.9,25.7,72,0
2018/10/20 19:45,9457.41904,30.4,21.9,25.7,72,0
2018/10/20 20:00,9324.908128,30.4,21.9,25.7,72,0
2018/10/20 20:15,9265.109728,30.4,21.9,25.7,72,0
2018/10/20 20:30,9208.844704,30.4,21.9,25.7,72,0
2018/10/20 20:45,9136.84192,30.4,21.9,25.7,72,0
2018/10/20 21:00,8943.171232,30.4,21.9,25.7,72,0
2018/10/20 21:15,8790.342784,30.4,21.9,25.7,72,0
2018/10/20 21:30,8647.814656,30.4,21.9,25.7,72,0
2018/10/20 21:45,8421.426208,30.4,21.9,25.7,72,0
2018/10/20 22:00,8201.022784,30.4,21.9,25.7,72,0
2018/10/20 22:15,7974.171232,30.4,21.9,25.7,72,0
2018/10/20 22:30,7757.923744,30.4,21.9,25.7,72,0
2018/10/20 22:45,7502.726368,30.4,21.9,25.7,72,0
2018/10/20 23:00,7255.125184,30.4,21.9,25.7,72,0
2018/10/20 23:15,7013.254816,30.4,21.9,25.7,72,0
2018/10/20 23:30,6791.663584,30.4,21.9,25.7,72,0
2018/10/20 23:45,6619.490272,30.4,21.9,25.7,72,0
2018/10/21 0:00,6467.114656,32,24.2,27.2,72,0
2018/10/21 0:15,6378.043744,32,24.2,27.2,72,0
2018/10/21 0:30,6303.562624,32,24.2,27.2,72,0
2018/10/21 0:45,6270.008128,32,24.2,27.2,72,0
2018/10/21 1:00,6227.504704,32,24.2,27.2,72,0
2018/10/21 1:15,6199.432192,32,24.2,27.2,72,0
2018/10/21 1:30,6153.563584,32,24.2,27.2,72,0
2018/10/21 1:45,6094.010752,32,24.2,27.2,72,0
2018/10/21 2:00,6056.747968,32,24.2,27.2,72,0
2018/10/21 2:15,6009.605344,32,24.2,27.2,72,0
2018/10/21 2:30,5967.104704,32,24.2,27.2,72,0
2018/10/21 2:45,5933.693632,32,24.2,27.2,72,0
2018/10/21 3:00,5900.928928,32,24.2,27.2,72,0
2018/10/21 3:15,5869.274176,32,24.2,27.2,72,0
2018/10/21 3:30,5839.87984,32,24.2,27.2,72,0
2018/10/21 3:45,5807.814496,32,24.2,27.2,72,0
2018/10/21 4:00,5772.396736,32,24.2,27.2,72,0
2018/10/21 4:15,5751.442624,32,24.2,27.2,72,0
2018/10/21 4:30,5733.495136,32,24.2,27.2,72,0
2018/10/21 4:45,5703.003424,32,24.2,27.2,72,0
2018/10/21 5:00,5694.503584,32,24.2,27.2,72,0
2018/10/21 5:15,5694.849568,32,24.2,27.2,72,0
